r,u,residual
2.110999999999999943e+01,4.999988587121279582e-01,-2.936670394691137537e-13
2.112000000000000099e+01,4.999988672903361575e-01,-1.029521584704632732e-14
2.112999999999999901e+01,4.999988758038164116e-01,3.776604430150555611e-13
2.114000000000000057e+01,4.999988842530592170e-01,-5.074699464385367434e-13
2.115000000000000213e+01,4.999988926385514620e-01,3.961486707403305690e-13
2.116000000000000014e+01,4.999989009607761492e-01,4.186621644670805226e-14
2.117000000000000171e+01,4.999989092202127283e-01,-1.789808460447755151e-13
2.117999999999999972e+01,4.999989174173369855e-01,1.333507325795965561e-14
2.119000000000000128e+01,4.999989255526210430e-01,-2.141439914539378824e-13
2.119999999999999929e+01,4.999989336265334705e-01,5.242575241763250244e-13
2.121000000000000085e+01,4.999989416395391739e-01,-2.743016799043202376e-13
2.121999999999999886e+01,4.999989495920996729e-01,-1.186344195028593600e-13
2.123000000000000043e+01,4.999989574846728790e-01,1.503515870460448228e-13
2.124000000000000199e+01,4.999989653177132065e-01,-3.110520838473533457e-13
2.125000000000000000e+01,4.999989730916716835e-01,4.274285174095450129e-13
2.126000000000000156e+01,4.999989808069957853e-01,-1.471281939140806121e-13
2.126999999999999957e+01,4.999989884641297122e-01,-1.090398601512380478e-13
2.128000000000000114e+01,4.999989960635142228e-01,2.457003898673334333e-13
2.128999999999999915e+01,4.999990036055866893e-01,-4.919740310531149367e-13
2.130000000000000071e+01,4.999990110907812646e-01,7.086448016877421247e-13
2.130999999999999872e+01,4.999990185195286041e-01,-8.961861312097412139e-13
2.132000000000000028e+01,4.999990258922563657e-01,1.050986898095219513e-12
2.133000000000000185e+01,4.999990332093885992e-01,-9.728390606918328469e-13
2.133999999999999986e+01,4.999990404713465231e-01,4.956135861098533049e-13
2.135000000000000142e+01,4.999990476785478033e-01,1.509795736335444659e-13
2.135999999999999943e+01,4.999990548314071082e-01,-9.901609286015407746e-14
2.137000000000000099e+01,4.999990619303359418e-01,-5.682503485110336263e-13
2.137999999999999901e+01,4.999990689757426998e-01,6.487583570892815768e-13
2.139000000000000057e+01,4.999990759680325025e-01,-9.638030854626147289e-14
2.140000000000000213e+01,4.999990829076075838e-01,-3.481027771167536603e-13
2.141000000000000014e+01,4.999990897948670687e-01,6.834985312758068093e-13
2.142000000000000171e+01,4.999990966302069184e-01,-6.557775771657499598e-13
2.142999999999999972e+01,4.999991034140203183e-01,3.053627825516026347e-13
2.144000000000000128e+01,4.999991101466972343e-01,-8.987317523471746158e-14
2.144999999999999929e+01,4.999991168286248011e-01,5.030888940678558609e-14
2.146000000000000085e+01,4.999991234601871559e-01,-1.591279531223208308e-13
2.146999999999999886e+01,4.999991300417655493e-01,6.032263261880417337e-14
2.148000000000000043e+01,4.999991365737382898e-01,3.754118627929319761e-13
2.149000000000000199e+01,4.999991430564807993e-01,-6.598556365867751185e-13
2.150000000000000000e+01,4.999991494903657796e-01,5.038979569500695845e-13
2.151000000000000156e+01,4.999991558757628796e-01,-3.576551860111895651e-13
2.151999999999999957e+01,4.999991622130391389e-01,3.008804481948698446e-13
2.153000000000000114e+01,4.999991685025586552e-01,-8.261130592763415967e-14
2.153999999999999915e+01,4.999991747446828616e-01,-1.866574830273145695e-13
2.155000000000000071e+01,4.999991809397704157e-01,1.991041709049848391e-13
2.155999999999999872e+01,4.999991870881771994e-01,1.728248548141702002e-13
2.157000000000000028e+01,4.999991931902564302e-01,-5.899688865834272584e-14
2.158000000000000185e+01,4.999991992463586610e-01,-2.912779172375109098e-13
2.158999999999999986e+01,4.999992052568317802e-01,2.350460223296247239e-13
2.160000000000000142e+01,4.999992112220209561e-01,5.669127719833725140e-14
2.160999999999999943e+01,4.999992171422688036e-01,-6.264209291132555597e-13
2.162000000000000099e+01,4.999992230179153840e-01,6.058017434365479247e-13
2.162999999999999901e+01,4.999992288492979831e-01,6.497092636588562524e-14
2.164000000000000057e+01,4.999992346367514995e-01,-3.884177586261536479e-13
2.165000000000000213e+01,4.999992403806082786e-01,5.509461247542207038e-13
2.166000000000000014e+01,4.999992460811980011e-01,-8.102699541318874312e-13
2.167000000000000171e+01,4.999992517388480717e-01,7.156674563438452810e-13
2.167999999999999972e+01,4.999992573538831198e-01,-2.322808816983611741e-13
2.169000000000000128e+01,4.999992629266255539e-01,-1.355689995439458289e-13
2.169999999999999929e+01,4.999992684573952295e-01,8.314041978856890673e-14
2.171000000000000085e+01,4.999992739465095593e-01,5.427081835419346909e-14
2.171999999999999886e+01,4.999992793942835689e-01,-3.814132353521786252e-14
2.173000000000000043e+01,4.999992848010298974e-01,-1.130183919833509644e-14
2.174000000000000199e+01,4.999992901670587964e-01,3.163412366673653173e-13
2.175000000000000000e+01,4.999992954926781308e-01,-5.410163058246964237e-13
2.176000000000000156e+01,4.999993007781935450e-01,3.710802090462452745e-13
2.176999999999999957e+01,4.999993060239081855e-01,-1.006930783816034095e-13
2.178000000000000114e+01,4.999993112301230336e-01,-1.155508323418304687e-13
2.178999999999999915e+01,4.999993163971367394e-01,-5.386968726067891067e-14
2.180000000000000071e+01,4.999993215252456769e-01,2.576737243541542820e-13
2.180999999999999872e+01,4.999993266147439441e-01,-1.195272293200440595e-13
2.182000000000000028e+01,4.999993316659234743e-01,9.521160975508966847e-14
2.183000000000000185e+01,4.999993366790739246e-01,-3.901292812079606696e-14
2.183999999999999986e+01,4.999993416544827873e-01,-3.545166297272237648e-13
2.185000000000000142e+01,4.999993465924353897e-01,4.259479560360022051e-13
2.185999999999999943e+01,4.999993514932147831e-01,2.472964777932370141e-13
2.187000000000000099e+01,4.999993563571019650e-01,-7.271813340013157059e-13
2.187999999999999901e+01,4.999993611843758790e-01,4.415201192626930350e-13
2.189000000000000057e+01,4.999993659753131370e-01,2.940701969235184955e-14
2.190000000000000213e+01,4.999993707301884083e-01,-1.384691448192925258e-13
2.191000000000000014e+01,4.999993754492742526e-01,9.728693458916407813e-14
2.192000000000000171e+01,4.999993801328411203e-01,-2.157697175788265935e-13
2.192999999999999972e+01,4.999993847811574632e-01,1.893354880558050893e-13
2.194000000000000128e+01,4.999993893944896239e-01,-1.973153358475208792e-13
2.194999999999999929e+01,4.999993939731020021e-01,4.439892834542160052e-13
2.196000000000000085e+01,4.999993985172568878e-01,-5.095181006460374971e-13
2.196999999999999886e+01,4.999994030272147394e-01,4.249051484893804715e-13
2.198000000000000043e+01,4.999994075032338503e-01,-4.877811581027995808e-13
2.199000000000000199e+01,4.999994119455707375e-01,2.325970942846072509e-13
2.200000000000000000e+01,4.999994163544798087e-01,-4.081205071104178556e-14
2.201000000000000156e+01,4.999994207302136395e-01,5.045443907769599034e-13
2.201999999999999957e+01,4.999994250730228074e-01,-7.612002535981441524e-13
2.203000000000000114e+01,4.999994293831561687e-01,7.483954760767784596e-13
2.203999999999999915e+01,4.999994336608604151e-01,-3.738448349064700203e-13
2.205000000000000071e+01,4.999994379063806282e-01,-9.984102232383109922e-14
2.205999999999999872e+01,4.999994421199598915e-01,4.738505850281270285e-14
2.207000000000000028e+01,4.999994463018394564e-01,-3.469528256793336557e-13
2.208000000000000185e+01,4.999994504522587979e-01,5.224118239523763962e-13
2.208999999999999986e+01,4.999994545714554484e-01,1.832895161016863980e-14
2.210000000000000142e+01,4.999994586596652746e-01,-5.684385841796808065e-14
2.210999999999999943e+01,4.999994627171223116e-01,-1.216295519992057750e-13
2.212000000000000099e+01,4.999994667440588181e-01,-4.061408633298235285e-14
2.212999999999999901e+01,4.999994707407052763e-01,-2.346688077076842582e-13
2.214000000000000057e+01,4.999994747072904477e-01,5.400254543459995379e-13
2.215000000000000213e+01,4.999994786440412620e-01,-3.602090722446593683e-13
2.216000000000000014e+01,4.999994825511830943e-01,-2.871770209611948280e-14
2.217000000000000171e+01,4.999994864289394880e-01,-2.000730004071732849e-16
2.217999999999999972e+01,4.999994902775323213e-01,4.097229894336240470e-13
2.219000000000000128e+01,4.999994940971817514e-01,-3.364369333377733455e-13
2.219999999999999929e+01,4.999994978881063812e-01,1.091086680455276383e-13
2.221000000000000085e+01,4.999995016505230372e-01,2.076554009575412437e-13
2.221999999999999886e+01,4.999995053846469362e-01,-4.710873780274982725e-13
2.223000000000000043e+01,4.999995090906917405e-01,4.180466514257284893e-13
2.224000000000000199e+01,4.999995127688693364e-01,-3.322692840293930427e-13
2.225000000000000000e+01,4.999995164193901664e-01,1.758484119826035709e-13
2.226000000000000156e+01,4.999995200424629527e-01,-1.563620576655872692e-13
2.226999999999999957e+01,4.999995236382949182e-01,-9.828633815586525172e-14
2.228000000000000114e+01,4.999995272070916763e-01,4.701578992540544280e-13
2.228999999999999915e+01,4.999995307490572305e-01,-5.532528724626028056e-13
2.230000000000000071e+01,4.999995342643941965e-01,2.801755464433471043e-13
2.230999999999999872e+01,4.999995377533034691e-01,3.122414113252446956e-13
2.232000000000000028e+01,4.999995412159844999e-01,-3.416810840649213046e-13
2.233000000000000185e+01,4.999995446526352971e-01,9.912677610459223008e-14
2.233999999999999986e+01,4.999995480634522593e-01,8.383878491428781109e-14
2.235000000000000142e+01,4.999995514486303416e-01,-2.744772157432914380e-13
2.235999999999999943e+01,4.999995548083630559e-01,2.471611665033746262e-13
2.237000000000000099e+01,4.999995581428423597e-01,-4.601793602202488320e-13
2.237999999999999901e+01,4.999995614522588783e-01,4.900702026703828349e-13
2.239000000000000057e+01,4.999995647368016272e-01,-1.228009617424863239e-13
2.240000000000000213e+01,4.999995679966583451e-01,3.047760457274804473e-14
2.241000000000000014e+01,4.999995712320152719e-01,-5.182885579859095816e-14
2.242000000000000171e+01,4.999995744430572597e-01,-2.624208710383316552e-13
2.242999999999999972e+01,4.999995776299677730e-01,6.160124919206318568e-13
2.244000000000000128e+01,4.999995807929287772e-01,-6.418900616014353162e-13
2.244999999999999929e+01,4.999995839321210722e-01,5.099297314540871014e-13
2.246000000000000085e+01,4.999995870477238480e-01,-2.650298107009863987e-13
2.246999999999999886e+01,4.999995901399151288e-01,-8.821263578438135787e-14
2.248000000000000043e+01,4.999995932088714956e-01,3.316485085642456205e-14
2.249000000000000199e+01,4.999995962547681971e-01,2.009233091683243075e-13
2.250000000000000000e+01,4.999995992777791498e-01,-3.916620114796912127e-14
2.251000000000000156e+01,4.999996022780769933e-01,-3.177271738330833096e-14
2.251999999999999957e+01,4.999996052558330351e-01,-2.324791237741871307e-13
2.253000000000000114e+01,4.999996082112173057e-01,5.680496081909390820e-13
2.253999999999999915e+01,4.999996111443984481e-01,-8.634476107597300870e-13
2.255000000000000071e+01,4.999996140555440505e-01,5.666148752471486150e-13
2.255999999999999872e+01,4.999996169448201466e-01,-4.095837144729373173e-14
2.257000000000000028e+01,4.999996198123917157e-01,1.846350510597523362e-13
2.258000000000000185e+01,4.999996226584224046e-01,-3.268638681188592685e-13
2.258999999999999986e+01,4.999996254830746945e-01,1.843347482933545369e-13
2.260000000000000142e+01,4.999996282865097341e-01,1.466344253516800803e-13
2.260999999999999943e+01,4.999996310688875067e-01,-3.475001381523280023e-13
2.262000000000000099e+01,4.999996338303668297e-01,-9.557852102855506348e-14
2.262999999999999901e+01,4.999996365711052437e-01,4.392086684535021405e-13
2.264000000000000057e+01,4.999996392912590681e-01,-3.182084062251464164e-13
2.265000000000000213e+01,4.999996419909835677e-01,-5.740879319305437120e-14
2.266000000000000014e+01,4.999996446704327302e-01,2.012030460839506132e-13
2.267000000000000171e+01,4.999996473297593780e-01,-9.047540196872177015e-15
2.267999999999999972e+01,4.999996499691152230e-01,-4.513303800674300769e-14
2.269000000000000128e+01,4.999996525886508114e-01,1.804476148863618830e-13
2.269999999999999929e+01,4.999996551885155238e-01,-3.560655808354041828e-13
2.271000000000000085e+01,4.999996577688576860e-01,9.676581787730426925e-14
2.271999999999999886e+01,4.999996603298244024e-01,5.144908364735478627e-13
2.273000000000000043e+01,4.999996628715616676e-01,-6.843061887285289686e-13
2.274000000000000199e+01,4.999996653942145319e-01,4.705873016603703748e-13
2.275000000000000000e+01,4.999996678979267140e-01,-3.781921357240465056e-13
2.276000000000000156e+01,4.999996703828410438e-01,1.825453721009512897e-13
2.276999999999999957e+01,4.999996728490991305e-01,1.477360907197210654e-14
2.278000000000000114e+01,4.999996752968415836e-01,-2.452409799953720228e-13
2.278999999999999915e+01,4.999996777262079584e-01,5.940500151654710664e-13
2.280000000000000071e+01,4.999996801373366440e-01,-7.182463688109425903e-13
2.280999999999999872e+01,4.999996825303651971e-01,3.385621828198457932e-13
2.282000000000000028e+01,4.999996849054298975e-01,-4.190528778692895759e-14
2.283000000000000185e+01,4.999996872626661371e-01,4.390175075565716176e-13
2.283999999999999986e+01,4.999996896022081971e-01,-3.614826379465572689e-13
2.285000000000000142e+01,4.999996919241894711e-01,-1.458031665236402070e-13
2.285999999999999943e+01,4.999996942287422419e-01,5.291550710728644430e-14
2.287000000000000099e+01,4.999996965159977935e-01,3.107518068823732132e-13
2.287999999999999901e+01,4.999996987860864106e-01,-4.074280734090127158e-13
2.289000000000000057e+01,4.999997010391374896e-01,1.939069566524156825e-13
2.290000000000000213e+01,4.999997032752793169e-01,-3.116351184558992071e-14
2.291000000000000014e+01,4.999997054946392905e-01,1.011623674370566633e-13
2.292000000000000171e+01,4.999997076973438093e-01,-4.462764509306136949e-13
2.292999999999999972e+01,4.999997098835183840e-01,6.200509469133098217e-13
2.294000000000000128e+01,4.999997120532874151e-01,-5.138363579413148288e-13
2.294999999999999929e+01,4.999997142067745814e-01,1.092227252736576110e-13
2.296000000000000085e+01,4.999997163441024517e-01,3.403717010156746618e-13
2.296999999999999886e+01,4.999997184653927063e-01,-3.056372271822134384e-13
2.298000000000000043e+01,4.999997205707661929e-01,-9.351313602354628707e-14
2.299000000000000199e+01,4.999997226603427602e-01,4.915556024681739267e-13
2.300000000000000000e+01,4.999997247342413131e-01,-1.473386630097618580e-13
2.301000000000000156e+01,4.999997267925799793e-01,-2.767971037517169815e-13
2.301999999999999957e+01,4.999997288354759428e-01,1.714666636287727312e-13
2.303000000000000114e+01,4.999997308630454440e-01,-4.008211900565286899e-13
2.303999999999999915e+01,4.999997328754039461e-01,2.937245354336073876e-13
2.305000000000000071e+01,4.999997348726659130e-01,1.010259001060399508e-13
2.305999999999999872e+01,4.999997368549450316e-01,1.968158699529199353e-13
2.307000000000000028e+01,4.999997388223541006e-01,-4.640499983984388148e-13
2.308000000000000185e+01,4.999997407750051415e-01,4.039748749312676033e-13
2.308999999999999986e+01,4.999997427130091765e-01,-4.656326392759493171e-13
2.310000000000000142e+01,4.999997446364765619e-01,3.215667270700880845e-13
2.310999999999999943e+01,4.999997465455166545e-01,5.353907014462839056e-14
2.312000000000000099e+01,4.999997484402380898e-01,-9.707920741854243322e-14
2.312999999999999901e+01,4.999997503207486704e-01,-6.783894673880251056e-14
2.314000000000000057e+01,4.999997521871553663e-01,2.033056331565058803e-13
2.315000000000000213e+01,4.999997540395643147e-01,-3.327611464500248970e-13
2.316000000000000014e+01,4.999997558780809315e-01,6.056326281006994670e-13
2.317000000000000171e+01,4.999997577028096885e-01,-8.072453054622398499e-13
2.317999999999999972e+01,4.999997595138545026e-01,4.847755669233852250e-13
2.319000000000000128e+01,4.999997613113182360e-01,1.007372279589670677e-13
2.319999999999999929e+01,4.999997630953031402e-01,-2.356496224216738869e-13
2.321000000000000085e+01,4.999997648659106897e-01,8.968602584942918814e-14
2.321999999999999886e+01,4.999997666232415261e-01,2.478335031801271327e-14
2.323000000000000043e+01,4.999997683673955695e-01,-3.729340161398140124e-13
